"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","326","dragDropWithActionsTest()","","Thu Nov 28 05:25:01 GMT 2024","passed","Thu Nov 28 05:25:02 GMT 2024","","herokuapp.DragAndDropTests","herokuapp.DragAndDropTests","dragDropWithActionsTest"
"","3427","fillAllField1Test()","","Thu Nov 28 05:21:28 GMT 2024","passed","Thu Nov 28 05:21:32 GMT 2024","","com.demoqa.TextBoxPageTests","com.demoqa.TextBoxPageTests","fillAllField1Test"
"","7758","Товар найден через строку поиска Товар кефир найден через строку поиска","","Thu Nov 28 05:22:30 GMT 2024","passed","Thu Nov 28 05:22:38 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","867","Загрузка файла в input","","Thu Nov 28 05:24:42 GMT 2024","passed","Thu Nov 28 05:24:42 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","uploadFileToInput"
"","1","NegativeTest2()","","Thu Nov 28 05:25:02 GMT 2024","failed","Thu Nov 28 05:25:02 GMT 2024","","simple.NegativeTests","simple.NegativeTests","NegativeTest2"
"","0","NegativeTest3()","","Thu Nov 28 05:25:02 GMT 2024","skipped","Thu Nov 28 05:25:02 GMT 2024","","simple.SkippedTests","simple.SkippedTests","NegativeTest3"
"","519","submitStudentRegistrationFormTest()","","Thu Nov 28 05:25:02 GMT 2024","broken","Thu Nov 28 05:25:02 GMT 2024","","jenkins.SubmitPracticeFormRemoteTest","jenkins.SubmitPracticeFormRemoteTest","submitStudentRegistrationFormTest"
"","7521","SelenideTest()","","Thu Nov 28 05:20:49 GMT 2024","passed","Thu Nov 28 05:20:56 GMT 2024","","allure.SelenideAllureTest","allure.SelenideAllureTest","SelenideTest"
"","1","В архиве верный CSV","","Thu Nov 28 05:24:52 GMT 2024","passed","Thu Nov 28 05:24:52 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readCsvFromZip"
"","5","NegativeTest1()","","Thu Nov 28 05:25:02 GMT 2024","failed","Thu Nov 28 05:25:02 GMT 2024","","simple.NegativeTests","simple.NegativeTests","NegativeTest1"
