"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6412","hoverSolutionTest()","","Thu Nov 28 05:48:55 GMT 2024","passed","Thu Nov 28 05:49:01 GMT 2024","","github.FindSolutionsTests","github.FindSolutionsTests","hoverSolutionTest"
"","7930","Товар найден через строку поиска и тег существует Товар кефир найден через строку поиска и тег Кисломолочные продукты существует","","Thu Nov 28 05:48:21 GMT 2024","passed","Thu Nov 28 05:48:29 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistCSVFile"
"","12582","Товар для взрослых найден через строку поиска и тег существует Товар для взрослых BEER найден через строку поиска и теги [Пиво, сидр, медовуха, Импортное пиво, Лицензионное пиво] существует","","Thu Nov 28 05:47:23 GMT 2024","failed","Thu Nov 28 05:47:36 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmptyTagsExist"
"","8418","Товар найден через строку поиска Товар молоко найден через строку поиска","","Thu Nov 28 05:46:21 GMT 2024","passed","Thu Nov 28 05:46:29 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","8123","Товар найден через строку поиска и тег существует Товар сметана найден через строку поиска и тег Сметана существует","","Thu Nov 28 05:48:05 GMT 2024","passed","Thu Nov 28 05:48:13 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExist"
"","0","NegativeTest3()","","Thu Nov 28 05:49:13 GMT 2024","skipped","Thu Nov 28 05:49:13 GMT 2024","","simple.SkippedTests","simple.SkippedTests","NegativeTest3"
"","89","В архиве верный pdf","","Thu Nov 28 05:48:52 GMT 2024","passed","Thu Nov 28 05:48:52 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readPdfFromZip"
"","4586","fillAllField1Test()","","Thu Nov 28 05:45:25 GMT 2024","passed","Thu Nov 28 05:45:30 GMT 2024","","com.demoqa.TextBoxPageTests","com.demoqa.TextBoxPageTests","fillAllField1Test"
"","1","DefSystemPropertyTest()","","Thu Nov 28 05:49:13 GMT 2024","passed","Thu Nov 28 05:49:13 GMT 2024","","jenkins.SytestemPropertyTests","jenkins.SytestemPropertyTests","DefSystemPropertyTest"
"","6314","submitStudentRegistrationFormTest()","","Thu Nov 28 05:45:18 GMT 2024","passed","Thu Nov 28 05:45:25 GMT 2024","","com.demoqa.SubmitPracticeFormTest","com.demoqa.SubmitPracticeFormTest","submitStudentRegistrationFormTest"
"","5","В архиве есть pdf, xlsx, json","","Thu Nov 28 05:48:52 GMT 2024","passed","Thu Nov 28 05:48:52 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readZipAndAssert1"
"","5381","Чтение из PDF","","Thu Nov 28 05:48:42 GMT 2024","passed","Thu Nov 28 05:48:48 GMT 2024","","files.WorkWithPdfTests","files.WorkWithPdfTests","readPdf"
"","9","Чтение из JSON","","Thu Nov 28 05:48:42 GMT 2024","passed","Thu Nov 28 05:48:42 GMT 2024","","files.WorkWithJsonTests","files.WorkWithJsonTests","improveReadJSON"
"","7634","Товар найден через строку поиска и тег существует Товар сметана найден через строку поиска и тег Сметана существует","","Thu Nov 28 05:48:29 GMT 2024","passed","Thu Nov 28 05:48:37 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistCSVFile"
"","501","Загрузка файла","","Thu Nov 28 05:48:40 GMT 2024","broken","Thu Nov 28 05:48:40 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","uploadFile"
"","4344","Чтение из XLS","","Thu Nov 28 05:48:48 GMT 2024","passed","Thu Nov 28 05:48:52 GMT 2024","","files.WorkWithXLSTests","files.WorkWithXLSTests","readXlsx"
"","8231","Товар для взрослых найден через строку поиска Товар для взрослых WHISKY найден через строку поиска","","Thu Nov 28 05:46:46 GMT 2024","passed","Thu Nov 28 05:46:54 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmpty"
