"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4114","Чтение из PDF","","Sun Nov 24 08:38:37 GMT 2024","passed","Sun Nov 24 08:38:41 GMT 2024","","files.WorkWithPdfTests","files.WorkWithPdfTests","readPdf"
"","20920","Товар найден через строку поиска и тег существует Товар сметана найден через строку поиска и тег Сметана существует","","Sun Nov 24 08:35:11 GMT 2024","failed","Sun Nov 24 08:35:32 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistDelimeter"
"","12118","Товар для взрослых найден через строку поиска и тег существует Товар для взрослых VODKA найден через строку поиска и теги [Конфеты, Конфеты и подарочные наборы, Водка, настойки, Водка] существует","","Sun Nov 24 08:37:18 GMT 2024","failed","Sun Nov 24 08:37:30 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmptyTagsExist"
"","5","Чтение из ZIP","","Sun Nov 24 08:38:44 GMT 2024","passed","Sun Nov 24 08:38:44 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readZip"
"","1","NegativeTest1()","","Sun Nov 24 08:39:03 GMT 2024","passed","Sun Nov 24 08:39:03 GMT 2024","","simple.PositiveTests","simple.PositiveTests","NegativeTest1"
"","0","NegativeTest3()","","Sun Nov 24 08:39:03 GMT 2024","skipped","Sun Nov 24 08:39:03 GMT 2024","","simple.SkippedTests","simple.SkippedTests","NegativeTest3"
"","2416","findSelenidTest()","","Sun Nov 24 08:38:44 GMT 2024","passed","Sun Nov 24 08:38:47 GMT 2024","","github.FindSelenide","github.FindSelenide","findSelenidTest"
"","10797","submitStudentRegistrationFormFillRequiredFieldsTest()","","Sun Nov 24 08:33:36 GMT 2024","failed","Sun Nov 24 08:33:47 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillRequiredFieldsTest"
"","863","Загрузка файла в input","","Sun Nov 24 08:38:35 GMT 2024","passed","Sun Nov 24 08:38:36 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","uploadFileToInput"
"","6374","submitStudentRegistrationFormTest()","","Sun Nov 24 08:34:01 GMT 2024","passed","Sun Nov 24 08:34:08 GMT 2024","","com.demoqa.SubmitPracticeFormTest","com.demoqa.SubmitPracticeFormTest","submitStudentRegistrationFormTest"
"","240","dragDropWithElementsTest()","","Sun Nov 24 08:38:52 GMT 2024","passed","Sun Nov 24 08:38:52 GMT 2024","","herokuapp.DragAndDropTests","herokuapp.DragAndDropTests","dragDropWithElementsTest"
"","6","NegativeTest3()","","Sun Nov 24 08:39:03 GMT 2024","failed","Sun Nov 24 08:39:03 GMT 2024","","simple.NegativeTests","simple.NegativeTests","NegativeTest3"
"","2","Создание ISSUE для авторизованного пользователя","","Sun Nov 24 08:33:10 GMT 2024","passed","Sun Nov 24 08:33:10 GMT 2024","","allure.AllureLabelsTest","allure.AllureLabelsTest","dynamicLabelsTest"
"","105","В архиве верный pdf","","Sun Nov 24 08:38:44 GMT 2024","passed","Sun Nov 24 08:38:44 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readPdfFromZip"
"","20456","Товар для взрослых найден через строку поиска Товар для взрослых VODKA найден через строку поиска","","Sun Nov 24 08:36:12 GMT 2024","passed","Sun Nov 24 08:36:33 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmpty"
"","9169","webAnnotatedStepsTest()","","Sun Nov 24 08:33:10 GMT 2024","passed","Sun Nov 24 08:33:19 GMT 2024","","allure.AllureStepsTest","allure.AllureStepsTest","webAnnotatedStepsTest"
"","16666","Товар найден через строку поиска и тег существует Товар кефир найден через строку поиска и тег Кисломолочные продукты существует","","Sun Nov 24 08:34:55 GMT 2024","failed","Sun Nov 24 08:35:11 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistDelimeter"
"","40","Чтение из CSV","","Sun Nov 24 08:38:36 GMT 2024","passed","Sun Nov 24 08:38:37 GMT 2024","","files.WorkWithCSVTests","files.WorkWithCSVTests","readCsv"
"","5626","hoverSolutionTest()","","Sun Nov 24 08:38:47 GMT 2024","passed","Sun Nov 24 08:38:52 GMT 2024","","github.FindSolutionsTests","github.FindSolutionsTests","hoverSolutionTest"
"","10251","Товар найден через строку поиска Товар молоко найден через строку поиска","","Sun Nov 24 08:35:32 GMT 2024","failed","Sun Nov 24 08:35:43 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","7084","Товар найден через строку поиска и тег существует Товар кефир найден через строку поиска и тег Кисломолочные продукты существует","","Sun Nov 24 08:37:39 GMT 2024","passed","Sun Nov 24 08:37:46 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExist"
"","13628","Товар для взрослых найден через строку поиска и тег существует Товар для взрослых WHISKY найден через строку поиска и теги [Виски, Напитки, Посуда для сервировки, Конфеты, Конфеты и подарочные наборы, Для тела, до -40% на посуду Platinum Choice, Товары для отдыха и дома] существует","","Sun Nov 24 08:36:44 GMT 2024","failed","Sun Nov 24 08:36:58 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmptyTagsExist"
"","7983","Товар для взрослых найден через строку поиска Товар для взрослых WHISKY найден через строку поиска","","Sun Nov 24 08:36:04 GMT 2024","passed","Sun Nov 24 08:36:12 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmpty"
"","2841","Скачивание и проверка файла при наличии в кнопке href","","Sun Nov 24 08:38:32 GMT 2024","passed","Sun Nov 24 08:38:34 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","downloadAndCompareFileWithHref"
"","11111","Товар найден через строку поиска и тег существует Товар молоко найден через строку поиска и тег Молоко и сливки существует","","Sun Nov 24 08:34:44 GMT 2024","passed","Sun Nov 24 08:34:55 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistDelimeter"
"","0","NegativeTest1()","","Sun Nov 24 08:39:03 GMT 2024","skipped","Sun Nov 24 08:39:03 GMT 2024","","simple.SkippedTests","simple.SkippedTests","NegativeTest1"
"","3209","fillAllField1Test()","","Sun Nov 24 08:34:08 GMT 2024","passed","Sun Nov 24 08:34:12 GMT 2024","","com.demoqa.TextBoxPageTests","com.demoqa.TextBoxPageTests","fillAllField1Test"
"","19","Чтение из JSON","","Sun Nov 24 08:38:37 GMT 2024","passed","Sun Nov 24 08:38:37 GMT 2024","","files.WorkWithJsonTests","files.WorkWithJsonTests","improveReadJSON"
"","20076","Товар для взрослых найден через строку поиска и тег существует Товар для взрослых BEER найден через строку поиска и теги [Пиво, сидр, медовуха, Импортное пиво, Лицензионное пиво] существует","","Sun Nov 24 08:36:58 GMT 2024","failed","Sun Nov 24 08:37:18 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmptyTagsExist"
"","15498","Товар найден через строку поиска и тег существует Товар сметана найден через строку поиска и тег Сметана существует","","Sun Nov 24 08:38:16 GMT 2024","failed","Sun Nov 24 08:38:32 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistCSVFile"
"","8109","Товар найден через строку поиска и тег существует Товар молоко найден через строку поиска и тег Молоко и сливки существует","","Sun Nov 24 08:38:00 GMT 2024","passed","Sun Nov 24 08:38:09 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistCSVFile"
"","10906","LoginTest()","","Sun Nov 24 08:34:25 GMT 2024","failed","Sun Nov 24 08:34:36 GMT 2024","","com.lenta.LoginPageTests","com.lenta.LoginPageTests","LoginTest"
"","1","В архиве верный CSV","","Sun Nov 24 08:38:44 GMT 2024","passed","Sun Nov 24 08:38:44 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readCsvFromZip"
"","11","NegativeTest2()","","Sun Nov 24 08:39:03 GMT 2024","failed","Sun Nov 24 08:39:03 GMT 2024","","simple.NegativeTests","simple.NegativeTests","NegativeTest2"
"","1","Создание ISSUE для авторизованного пользователя","","Sun Nov 24 08:33:10 GMT 2024","passed","Sun Nov 24 08:33:10 GMT 2024","","allure.AllureLabelsTest","allure.AllureLabelsTest","staticLabelsTest"
"","11498","Товар для взрослых найден через строку поиска Товар для взрослых BEER найден через строку поиска","","Sun Nov 24 08:36:33 GMT 2024","failed","Sun Nov 24 08:36:44 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmpty"
"","8465","Товар найден через строку поиска Товар кефир найден через строку поиска","","Sun Nov 24 08:35:43 GMT 2024","passed","Sun Nov 24 08:35:51 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","6","В архиве есть pdf, xlsx, json","","Sun Nov 24 08:38:44 GMT 2024","passed","Sun Nov 24 08:38:44 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readZipAndAssert1"
"","10213","Регистрация студента, все поля заполнены","","Sun Nov 24 08:33:48 GMT 2024","failed","Sun Nov 24 08:33:58 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillAllFieldsTest"
"","745","Загрузка файла","","Sun Nov 24 08:38:34 GMT 2024","broken","Sun Nov 24 08:38:35 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","uploadFile"
"","311","dragDropWithActionsTest()","","Sun Nov 24 08:38:52 GMT 2024","passed","Sun Nov 24 08:38:53 GMT 2024","","herokuapp.DragAndDropTests","herokuapp.DragAndDropTests","dragDropWithActionsTest"
"","7447","SelenideTest()","","Sun Nov 24 08:33:27 GMT 2024","passed","Sun Nov 24 08:33:35 GMT 2024","","allure.SelenideAllureTest","allure.SelenideAllureTest","SelenideTest"
"","13168","openCatalog()","","Sun Nov 24 08:34:12 GMT 2024","failed","Sun Nov 24 08:34:25 GMT 2024","","com.lenta.Catalog","com.lenta.Catalog","openCatalog"
"","8003","LoginTest()","","Sun Nov 24 08:34:36 GMT 2024","passed","Sun Nov 24 08:34:44 GMT 2024","","com.lenta.LoginTests","com.lenta.LoginTests","LoginTest"
"","7579","Товар найден через строку поиска и тег существует Товар кефир найден через строку поиска и тег Кисломолочные продукты существует","","Sun Nov 24 08:38:09 GMT 2024","passed","Sun Nov 24 08:38:16 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistCSVFile"
"","8630","Товар найден через строку поиска и тег существует Товар молоко найден через строку поиска и тег Молоко и сливки существует","","Sun Nov 24 08:37:30 GMT 2024","passed","Sun Nov 24 08:37:39 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExist"
"","29","Создание из класса JSON строки","","Sun Nov 24 08:38:36 GMT 2024","passed","Sun Nov 24 08:38:36 GMT 2024","","files.WorkJacksonTests","files.WorkJacksonTests","createJasonAsString"
"","1","NegativeTest2()","","Sun Nov 24 08:39:03 GMT 2024","passed","Sun Nov 24 08:39:03 GMT 2024","","simple.PositiveTests","simple.PositiveTests","NegativeTest2"
"","13015","Товар найден через строку поиска Товар сметана найден через строку поиска","","Sun Nov 24 08:35:51 GMT 2024","passed","Sun Nov 24 08:36:04 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","3237","Чтение из XLS","","Sun Nov 24 08:38:41 GMT 2024","passed","Sun Nov 24 08:38:44 GMT 2024","","files.WorkWithXLSTests","files.WorkWithXLSTests","readXlsx"
"","101","Проверка JSON из класса","","Sun Nov 24 08:38:36 GMT 2024","passed","Sun Nov 24 08:38:36 GMT 2024","","files.WorkJacksonTests","files.WorkJacksonTests","createJacksonFromModel"
"","0","NegativeTest3()","","Sun Nov 24 08:39:03 GMT 2024","passed","Sun Nov 24 08:39:03 GMT 2024","","simple.PositiveTests","simple.PositiveTests","NegativeTest3"
"","14679","Товар найден через строку поиска и тег существует Товар сметана найден через строку поиска и тег Сметана существует","","Sun Nov 24 08:37:46 GMT 2024","failed","Sun Nov 24 08:38:00 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExist"
"","21","Чтение из JSON","","Sun Nov 24 08:38:37 GMT 2024","passed","Sun Nov 24 08:38:37 GMT 2024","","files.WorkWithJsonTests","files.WorkWithJsonTests","readJSON"
"","14","Проверка JSON из файла","","Sun Nov 24 08:38:36 GMT 2024","passed","Sun Nov 24 08:38:36 GMT 2024","","files.WorkJacksonTests","files.WorkJacksonTests","createJacksonFromFile"
"","3","NegativeTest1()","","Sun Nov 24 08:39:03 GMT 2024","failed","Sun Nov 24 08:39:03 GMT 2024","","simple.NegativeTests","simple.NegativeTests","NegativeTest1"
"","8347","lambdaStepsTest()","","Sun Nov 24 08:33:19 GMT 2024","passed","Sun Nov 24 08:33:27 GMT 2024","","allure.AllureStepsTest","allure.AllureStepsTest","lambdaStepsTest"
"","2452","submitStudentRegistrationFormFillRequiredFieldsNegativeTest()","","Sun Nov 24 08:33:59 GMT 2024","passed","Sun Nov 24 08:34:01 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillRequiredFieldsNegativeTest"
"","47","В архиве верный xlsx","","Sun Nov 24 08:38:44 GMT 2024","passed","Sun Nov 24 08:38:44 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readXlsxFromZip"
"","9705","submitStudentRegistrationFormTest()","","Sun Nov 24 08:38:53 GMT 2024","failed","Sun Nov 24 08:39:03 GMT 2024","","jenkins.SubmitPracticeFormRemoteTest","jenkins.SubmitPracticeFormRemoteTest","submitStudentRegistrationFormTest"
"","9018","simpleTest()","","Sun Nov 24 08:33:01 GMT 2024","passed","Sun Nov 24 08:33:10 GMT 2024","","SimpleLentaTests","SimpleLentaTests","simpleTest"
