"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4228","Чтение из XLS","","Thu Nov 28 06:14:22 GMT 2024","passed","Thu Nov 28 06:14:26 GMT 2024","","files.WorkWithXLSTests","files.WorkWithXLSTests","readXlsx"
"","9535","Товар найден через строку поиска Товар сметана найден через строку поиска","","Thu Nov 28 06:10:37 GMT 2024","passed","Thu Nov 28 06:10:47 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","6","Чтение из ZIP","","Thu Nov 28 06:14:26 GMT 2024","passed","Thu Nov 28 06:14:26 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readZip"
"","8062","Товар найден через строку поиска Товар кефир найден через строку поиска","","Thu Nov 28 06:10:29 GMT 2024","passed","Thu Nov 28 06:10:37 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","2","NegativeTest1()","","Thu Nov 28 06:14:47 GMT 2024","failed","Thu Nov 28 06:14:47 GMT 2024","","simple.NegativeTests","simple.NegativeTests","NegativeTest1"
"","3983","fillAllField1Test()","","Thu Nov 28 06:09:25 GMT 2024","passed","Thu Nov 28 06:09:29 GMT 2024","","com.demoqa.TextBoxPageTests","com.demoqa.TextBoxPageTests","fillAllField1Test"
"","0","NegativeTest2()","","Thu Nov 28 06:14:47 GMT 2024","skipped","Thu Nov 28 06:14:47 GMT 2024","","simple.SkippedTests","simple.SkippedTests","NegativeTest2"
"","3040","findSelenidTest()","","Thu Nov 28 06:14:26 GMT 2024","passed","Thu Nov 28 06:14:29 GMT 2024","","github.FindSelenide","github.FindSelenide","findSelenidTest"
"","0","NegativeTest2()","","Thu Nov 28 06:14:47 GMT 2024","passed","Thu Nov 28 06:14:47 GMT 2024","","simple.PositiveTests","simple.PositiveTests","NegativeTest2"
"","9955","webAnnotatedStepsTest()","","Thu Nov 28 06:08:27 GMT 2024","passed","Thu Nov 28 06:08:37 GMT 2024","","allure.AllureStepsTest","allure.AllureStepsTest","webAnnotatedStepsTest"
"","10821","submitStudentRegistrationFormTest()","","Thu Nov 28 06:14:36 GMT 2024","failed","Thu Nov 28 06:14:47 GMT 2024","","jenkins.SubmitPracticeFormRemoteTest","jenkins.SubmitPracticeFormRemoteTest","submitStudentRegistrationFormTest"
"","5424","hoverSolutionTest()","","Thu Nov 28 06:14:29 GMT 2024","passed","Thu Nov 28 06:14:35 GMT 2024","","github.FindSolutionsTests","github.FindSolutionsTests","hoverSolutionTest"
"","8061","Товар для взрослых найден через строку поиска Товар для взрослых WHISKY найден через строку поиска","","Thu Nov 28 06:10:47 GMT 2024","passed","Thu Nov 28 06:10:55 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmpty"
"","504","Загрузка файла","","Thu Nov 28 06:12:44 GMT 2024","broken","Thu Nov 28 06:12:44 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","uploadFile"
"","7983","Товар найден через строку поиска Товар молоко найден через строку поиска","","Thu Nov 28 06:10:21 GMT 2024","passed","Thu Nov 28 06:10:29 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","7340","Чтение из PDF","","Thu Nov 28 06:14:15 GMT 2024","passed","Thu Nov 28 06:14:22 GMT 2024","","files.WorkWithPdfTests","files.WorkWithPdfTests","readPdf"
"","4","EmptySystemPropertyTest()","","Thu Nov 28 06:14:47 GMT 2024","passed","Thu Nov 28 06:14:47 GMT 2024","","jenkins.SytestemPropertyTests","jenkins.SytestemPropertyTests","EmptySystemPropertyTest"
"","12537","Товар для взрослых найден через строку поиска и тег существует Товар для взрослых BEER найден через строку поиска и теги [Пиво, сидр, медовуха, Импортное пиво, Лицензионное пиво] существует","","Thu Nov 28 06:11:26 GMT 2024","failed","Thu Nov 28 06:11:38 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmptyTagsExist"
"","8195","Товар найден через строку поиска и тег существует Товар кефир найден через строку поиска и тег Кисломолочные продукты существует","","Thu Nov 28 06:10:05 GMT 2024","passed","Thu Nov 28 06:10:13 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistDelimeter"
"","7615","submitStudentRegistrationFormTest()","","Thu Nov 28 06:09:17 GMT 2024","passed","Thu Nov 28 06:09:25 GMT 2024","","com.demoqa.SubmitPracticeFormTest","com.demoqa.SubmitPracticeFormTest","submitStudentRegistrationFormTest"
"","1","Создание ISSUE для авторизованного пользователя","","Thu Nov 28 06:08:27 GMT 2024","passed","Thu Nov 28 06:08:27 GMT 2024","","allure.AllureLabelsTest","allure.AllureLabelsTest","dynamicLabelsTest"
"","23","Создание из класса JSON строки","","Thu Nov 28 06:14:14 GMT 2024","passed","Thu Nov 28 06:14:14 GMT 2024","","files.WorkJacksonTests","files.WorkJacksonTests","createJasonAsString"
"","1","NegativeTest3()","","Thu Nov 28 06:14:47 GMT 2024","failed","Thu Nov 28 06:14:47 GMT 2024","","simple.NegativeTests","simple.NegativeTests","NegativeTest3"
"","8287","lambdaStepsTest()","","Thu Nov 28 06:08:37 GMT 2024","passed","Thu Nov 28 06:08:45 GMT 2024","","allure.AllureStepsTest","allure.AllureStepsTest","lambdaStepsTest"
"","369","dragDropWithActionsTest()","","Thu Nov 28 06:14:36 GMT 2024","passed","Thu Nov 28 06:14:36 GMT 2024","","herokuapp.DragAndDropTests","herokuapp.DragAndDropTests","dragDropWithActionsTest"
"","7893","Товар найден через строку поиска и тег существует Товар сметана найден через строку поиска и тег Сметана существует","","Thu Nov 28 06:10:13 GMT 2024","passed","Thu Nov 28 06:10:21 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistDelimeter"
"","13106","Товар для взрослых найден через строку поиска и тег существует Товар для взрослых WHISKY найден через строку поиска и теги [Виски, Напитки, Посуда для сервировки, Конфеты, Конфеты и подарочные наборы, Для тела, до -40% на посуду Platinum Choice, Товары для отдыха и дома] существует","","Thu Nov 28 06:11:13 GMT 2024","failed","Thu Nov 28 06:11:26 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmptyTagsExist"
"","14271","openCatalog()","","Thu Nov 28 06:09:29 GMT 2024","failed","Thu Nov 28 06:09:44 GMT 2024","","com.lenta.Catalog","com.lenta.Catalog","openCatalog"
"","6317","LoginTest()","","Thu Nov 28 06:09:50 GMT 2024","passed","Thu Nov 28 06:09:57 GMT 2024","","com.lenta.LoginTests","com.lenta.LoginTests","LoginTest"
"","1","Создание ISSUE для авторизованного пользователя","","Thu Nov 28 06:08:27 GMT 2024","passed","Thu Nov 28 06:08:27 GMT 2024","","allure.AllureLabelsTest","allure.AllureLabelsTest","staticLabelsTest"
"","1","NegativeTest3()","","Thu Nov 28 06:14:47 GMT 2024","passed","Thu Nov 28 06:14:47 GMT 2024","","simple.PositiveTests","simple.PositiveTests","NegativeTest3"
"","8","В архиве есть pdf, xlsx, json","","Thu Nov 28 06:14:26 GMT 2024","passed","Thu Nov 28 06:14:26 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readZipAndAssert1"
"","2894","Скачивание и проверка файла при наличии в кнопке href","","Thu Nov 28 06:12:41 GMT 2024","passed","Thu Nov 28 06:12:44 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","downloadAndCompareFileWithHref"
"","1","В архиве верный CSV","","Thu Nov 28 06:14:26 GMT 2024","passed","Thu Nov 28 06:14:26 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readCsvFromZip"
"","5063","simpleTest()","","Thu Nov 28 06:08:22 GMT 2024","passed","Thu Nov 28 06:08:27 GMT 2024","","SimpleLentaTests","SimpleLentaTests","simpleTest"
"","89","В архиве верный pdf","","Thu Nov 28 06:14:26 GMT 2024","passed","Thu Nov 28 06:14:26 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readPdfFromZip"
"","2976","submitStudentRegistrationFormFillRequiredFieldsNegativeTest()","","Thu Nov 28 06:09:14 GMT 2024","passed","Thu Nov 28 06:09:17 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillRequiredFieldsNegativeTest"
