"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14614","openCatalog()","","Wed Nov 20 16:45:25 GMT 2024","failed","Wed Nov 20 16:45:40 GMT 2024","","com.lenta.Catalog","com.lenta.Catalog","openCatalog"
"","385","dragDropWithActionsTest()","","Wed Nov 20 16:49:03 GMT 2024","passed","Wed Nov 20 16:49:04 GMT 2024","","herokuapp.DragAndDropTests","herokuapp.DragAndDropTests","dragDropWithActionsTest"
"","10437","submitStudentRegistrationFormFillRequiredFieldsTest()","","Wed Nov 20 16:44:51 GMT 2024","failed","Wed Nov 20 16:45:02 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillRequiredFieldsTest"
"","471","Загрузка файла","","Wed Nov 20 16:48:41 GMT 2024","broken","Wed Nov 20 16:48:41 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","uploadFile"
"","4275","fillAllField1Test()","","Wed Nov 20 16:45:21 GMT 2024","passed","Wed Nov 20 16:45:25 GMT 2024","","com.demoqa.TextBoxPageTests","com.demoqa.TextBoxPageTests","fillAllField1Test"
"","8711","Товар найден через строку поиска и тег существует Товар сметана найден через строку поиска и тег Сметана существует","","Wed Nov 20 16:46:11 GMT 2024","passed","Wed Nov 20 16:46:20 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistDelimeter"
"","7913","Товар для взрослых найден через строку поиска Товар для взрослых BEER найден через строку поиска","","Wed Nov 20 16:47:03 GMT 2024","passed","Wed Nov 20 16:47:11 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmpty"
"","8364","Товар найден через строку поиска и тег существует Товар молоко найден через строку поиска и тег Молоко и сливки существует","","Wed Nov 20 16:47:49 GMT 2024","passed","Wed Nov 20 16:47:57 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExist"
"","7580","Товар найден через строку поиска и тег существует Товар кефир найден через строку поиска и тег Кисломолочные продукты существует","","Wed Nov 20 16:47:57 GMT 2024","passed","Wed Nov 20 16:48:05 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExist"
"","7903","Товар найден через строку поиска и тег существует Товар сметана найден через строку поиска и тег Сметана существует","","Wed Nov 20 16:48:05 GMT 2024","passed","Wed Nov 20 16:48:13 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExist"
