"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2735","Скачивание и проверка файла при наличии в кнопке href","","Sat Nov 16 17:05:39 GMT 2024","passed","Sat Nov 16 17:05:42 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","downloadAndCompareFileWithHref"
"","8418","Товар найден через строку поиска и тег существует Товар молоко найден через строку поиска и тег Молоко и сливки существует","","Sat Nov 16 17:04:50 GMT 2024","passed","Sat Nov 16 17:04:59 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExist"
"","57","В архиве верный xlsx","","Sat Nov 16 17:05:53 GMT 2024","passed","Sat Nov 16 17:05:53 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readXlsxFromZip"
"","11997","Товар для взрослых найден через строку поиска и тег существует Товар для взрослых VODKA найден через строку поиска и теги [Конфеты, Конфеты и подарочные наборы, Водка, настойки, Водка] существует","","Sat Nov 16 17:04:38 GMT 2024","failed","Sat Nov 16 17:04:50 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmptyTagsExist"
"","8331","Товар найден через строку поиска и тег существует Товар сметана найден через строку поиска и тег Сметана существует","","Sat Nov 16 17:05:30 GMT 2024","passed","Sat Nov 16 17:05:39 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistCSVFile"
"","3682","Чтение из XLS","","Sat Nov 16 17:05:49 GMT 2024","passed","Sat Nov 16 17:05:52 GMT 2024","","files.WorkWithXLSTests","files.WorkWithXLSTests","readXlsx"
"","34","Чтение из JSON","","Sat Nov 16 17:05:44 GMT 2024","passed","Sat Nov 16 17:05:44 GMT 2024","","files.WorkWithJsonTests","files.WorkWithJsonTests","improveReadJSON"
"","12212","Товар для взрослых найден через строку поиска и тег существует Товар для взрослых BEER найден через строку поиска и теги [Пиво, сидр, медовуха, Импортное пиво, Лицензионное пиво] существует","","Sat Nov 16 17:04:26 GMT 2024","failed","Sat Nov 16 17:04:38 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmptyTagsExist"
"","96","В архиве верный pdf","","Sat Nov 16 17:05:52 GMT 2024","passed","Sat Nov 16 17:05:53 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readPdfFromZip"
"","7716","Товар для взрослых найден через строку поиска Товар для взрослых BEER найден через строку поиска","","Sat Nov 16 17:04:04 GMT 2024","passed","Sat Nov 16 17:04:12 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmpty"
"","7091","Товар для взрослых найден через строку поиска Товар для взрослых VODKA найден через строку поиска","","Sat Nov 16 17:03:57 GMT 2024","passed","Sat Nov 16 17:04:04 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmpty"
"","3773","fillAllField1Test()","","Sat Nov 16 17:02:26 GMT 2024","passed","Sat Nov 16 17:02:30 GMT 2024","","com.demoqa.TextBoxPageTests","com.demoqa.TextBoxPageTests","fillAllField1Test"
"","2639","submitStudentRegistrationFormFillRequiredFieldsNegativeTest()","","Sat Nov 16 17:02:17 GMT 2024","passed","Sat Nov 16 17:02:19 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillRequiredFieldsNegativeTest"
"","7764","Товар найден через строку поиска и тег существует Товар кефир найден через строку поиска и тег Кисломолочные продукты существует","","Sat Nov 16 17:05:23 GMT 2024","passed","Sat Nov 16 17:05:30 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistCSVFile"
"","8193","Товар найден через строку поиска и тег существует Товар кефир найден через строку поиска и тег Кисломолочные продукты существует","","Sat Nov 16 17:04:59 GMT 2024","passed","Sat Nov 16 17:05:07 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExist"
"","6004","submitStudentRegistrationFormTest()","","Sat Nov 16 17:02:19 GMT 2024","passed","Sat Nov 16 17:02:25 GMT 2024","","com.demoqa.SubmitPracticeFormTest","com.demoqa.SubmitPracticeFormTest","submitStudentRegistrationFormTest"
"","8821","Товар для взрослых найден через строку поиска Товар для взрослых WHISKY найден через строку поиска","","Sat Nov 16 17:03:48 GMT 2024","passed","Sat Nov 16 17:03:57 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmpty"
"","12819","submitStudentRegistrationFormFillAllFieldsTest()","","Sat Nov 16 17:02:03 GMT 2024","failed","Sat Nov 16 17:02:16 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillAllFieldsTest"
"","35","Создание из класса JSON строки","","Sat Nov 16 17:05:44 GMT 2024","passed","Sat Nov 16 17:05:44 GMT 2024","","files.WorkJacksonTests","files.WorkJacksonTests","createJasonAsString"
"","5068","Чтение из PDF","","Sat Nov 16 17:05:44 GMT 2024","passed","Sat Nov 16 17:05:49 GMT 2024","","files.WorkWithPdfTests","files.WorkWithPdfTests","readPdf"
"","124","Проверка JSON из класса","","Sat Nov 16 17:05:43 GMT 2024","passed","Sat Nov 16 17:05:44 GMT 2024","","files.WorkJacksonTests","files.WorkJacksonTests","createJacksonFromModel"
"","10627","submitStudentRegistrationFormFillRequiredFieldsTest()","","Sat Nov 16 17:01:52 GMT 2024","failed","Sat Nov 16 17:02:02 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillRequiredFieldsTest"
"","2","В архиве верный CSV","","Sat Nov 16 17:05:53 GMT 2024","passed","Sat Nov 16 17:05:53 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readCsvFromZip"
"","15066","openCatalog()","","Sat Nov 16 17:02:30 GMT 2024","failed","Sat Nov 16 17:02:45 GMT 2024","","com.lenta.Catalog","com.lenta.Catalog","openCatalog"
"","894","Загрузка файла в input","","Sat Nov 16 17:05:42 GMT 2024","passed","Sat Nov 16 17:05:43 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","uploadFileToInput"
"","302","dragDropWithActionsTest()","","Sat Nov 16 17:06:02 GMT 2024","passed","Sat Nov 16 17:06:02 GMT 2024","","herokuapp.DragAndDropTests","herokuapp.DragAndDropTests","dragDropWithActionsTest"
"","30","Чтение из CSV","","Sat Nov 16 17:05:44 GMT 2024","passed","Sat Nov 16 17:05:44 GMT 2024","","files.WorkWithCSVTests","files.WorkWithCSVTests","readCsv"
"","10992","webAnnotatedStepsTest()","","Sat Nov 16 17:01:23 GMT 2024","passed","Sat Nov 16 17:01:34 GMT 2024","","allure.AllureStepsTest","allure.AllureStepsTest","webAnnotatedStepsTest"
"","7733","Товар найден через строку поиска и тег существует Товар сметана найден через строку поиска и тег Сметана существует","","Sat Nov 16 17:05:07 GMT 2024","passed","Sat Nov 16 17:05:15 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExist"
"","26","Создание ISSUE для авторизованного пользователя","","Sat Nov 16 17:01:23 GMT 2024","passed","Sat Nov 16 17:01:23 GMT 2024","","allure.AllureLabelsTest","allure.AllureLabelsTest","staticLabelsTest"
