"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","NegativeTest3()","","Sun Dec 08 15:24:05 GMT 2024","passed","Sun Dec 08 15:24:05 GMT 2024","","simple.PositiveTests","simple.PositiveTests","NegativeTest3"
"","8282","Товар найден через строку поиска Товар сметана найден через строку поиска","","Sun Dec 08 15:21:28 GMT 2024","passed","Sun Dec 08 15:21:36 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","207","PostCreateUserTest()","","Sun Dec 08 15:19:45 GMT 2024","passed","Sun Dec 08 15:19:46 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","PostCreateUserTest"
"","75","Проверка JSON из класса","","Sun Dec 08 15:23:34 GMT 2024","passed","Sun Dec 08 15:23:34 GMT 2024","","files.WorkJacksonTests","files.WorkJacksonTests","createJacksonFromModel"
"","8484","Товар найден через строку поиска и тег существует Товар сметана найден через строку поиска и тег Сметана существует","","Sun Dec 08 15:22:55 GMT 2024","passed","Sun Dec 08 15:23:04 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExist"
"","7170","hoverSolutionTest()","","Sun Dec 08 15:23:48 GMT 2024","passed","Sun Dec 08 15:23:55 GMT 2024","","github.FindSolutionsTests","github.FindSolutionsTests","hoverSolutionTest"
"","2184","GetSingleElementWithSomeKeyTest()","","Sun Dec 08 15:19:41 GMT 2024","passed","Sun Dec 08 15:19:43 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","GetSingleElementWithSomeKeyTest"
"","997","GetMapElementTest()","","Sun Dec 08 15:19:44 GMT 2024","passed","Sun Dec 08 15:19:45 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","GetMapElementTest"
"","7348","Товар найден через строку поиска и тег существует Товар кефир найден через строку поиска и тег Кисломолочные продукты существует","","Sun Dec 08 15:23:14 GMT 2024","passed","Sun Dec 08 15:23:21 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistCSVFile"
"","7491","Товар найден через строку поиска Товар кефир найден через строку поиска","","Sun Dec 08 15:21:21 GMT 2024","passed","Sun Dec 08 15:21:28 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","13956","openCatalog()","","Sun Dec 08 15:20:22 GMT 2024","failed","Sun Dec 08 15:20:35 GMT 2024","","com.lenta.Catalog","com.lenta.Catalog","openCatalog"
"","5583","submitStudentRegistrationFormTest()","","Sun Dec 08 15:20:12 GMT 2024","passed","Sun Dec 08 15:20:18 GMT 2024","","com.demoqa.SubmitPracticeFormTest","com.demoqa.SubmitPracticeFormTest","submitStudentRegistrationFormTest"
"","12885","Товар для взрослых найден через строку поиска и тег существует Товар для взрослых VODKA найден через строку поиска и теги [Конфеты, Конфеты и подарочные наборы, Водка, настойки, Водка] существует","","Sun Dec 08 15:22:25 GMT 2024","failed","Sun Dec 08 15:22:38 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmptyTagsExist"
"","8438","Товар найден через строку поиска и тег существует Товар молоко найден через строку поиска и тег Молоко и сливки существует","","Sun Dec 08 15:20:48 GMT 2024","passed","Sun Dec 08 15:20:56 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistDelimeter"
"","8235","Товар найден через строку поиска Товар молоко найден через строку поиска","","Sun Dec 08 15:21:12 GMT 2024","passed","Sun Dec 08 15:21:21 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","0","NegativeTest3()","","Sun Dec 08 15:24:05 GMT 2024","skipped","Sun Dec 08 15:24:05 GMT 2024","","simple.SkippedTests","simple.SkippedTests","NegativeTest3"
"","3","Проверка JSON из файла","","Sun Dec 08 15:23:34 GMT 2024","passed","Sun Dec 08 15:23:34 GMT 2024","","files.WorkJacksonTests","files.WorkJacksonTests","createJacksonFromFile"
"","147","В архиве верный pdf","","Sun Dec 08 15:23:45 GMT 2024","passed","Sun Dec 08 15:23:45 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readPdfFromZip"
"","868","Загрузка файла в input","","Sun Dec 08 15:23:33 GMT 2024","passed","Sun Dec 08 15:23:34 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","uploadFileToInput"
"","8448","webAnnotatedStepsTest()","","Sun Dec 08 15:19:16 GMT 2024","passed","Sun Dec 08 15:19:24 GMT 2024","","allure.AllureStepsTest","allure.AllureStepsTest","webAnnotatedStepsTest"
"","8466","Товар найден через строку поиска и тег существует Товар кефир найден через строку поиска и тег Кисломолочные продукты существует","","Sun Dec 08 15:22:47 GMT 2024","passed","Sun Dec 08 15:22:55 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExist"
"","46","GetBodyTest()","","Sun Dec 08 15:19:44 GMT 2024","passed","Sun Dec 08 15:19:44 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","GetBodyTest"
"","5","Чтение из JSON","","Sun Dec 08 15:23:34 GMT 2024","passed","Sun Dec 08 15:23:34 GMT 2024","","files.WorkWithJsonTests","files.WorkWithJsonTests","improveReadJSON"
"","6703","LoginTest()","","Sun Dec 08 15:20:35 GMT 2024","passed","Sun Dec 08 15:20:42 GMT 2024","","com.lenta.LoginPageTests","com.lenta.LoginPageTests","LoginTest"
"","4","В архиве верный CSV","","Sun Dec 08 15:23:45 GMT 2024","passed","Sun Dec 08 15:23:45 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readCsvFromZip"
"","6","Чтение из JSON","","Sun Dec 08 15:23:34 GMT 2024","passed","Sun Dec 08 15:23:34 GMT 2024","","files.WorkWithJsonTests","files.WorkWithJsonTests","readJSON"
"","7827","Товар найден через строку поиска и тег существует Товар сметана найден через строку поиска и тег Сметана существует","","Sun Dec 08 15:21:04 GMT 2024","passed","Sun Dec 08 15:21:12 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistDelimeter"
"","9468","submitStudentRegistrationFormFillRequiredFieldsTest()","","Sun Dec 08 15:19:48 GMT 2024","failed","Sun Dec 08 15:19:57 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillRequiredFieldsTest"
"","2","NegativeTest2()","","Sun Dec 08 15:24:05 GMT 2024","failed","Sun Dec 08 15:24:05 GMT 2024","","simple.NegativeTests","simple.NegativeTests","NegativeTest2"
"","0","DefSystemPropertyTest()","","Sun Dec 08 15:24:05 GMT 2024","passed","Sun Dec 08 15:24:05 GMT 2024","","jenkins.SytestemPropertyTests","jenkins.SytestemPropertyTests","DefSystemPropertyTest"
"","86","GetCookiesTest()","","Sun Dec 08 15:19:44 GMT 2024","passed","Sun Dec 08 15:19:44 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","GetCookiesTest"
"","0","NegativeTest2()","","Sun Dec 08 15:24:05 GMT 2024","passed","Sun Dec 08 15:24:05 GMT 2024","","simple.PositiveTests","simple.PositiveTests","NegativeTest2"
"","187","DeleteUserTest()","","Sun Dec 08 15:19:44 GMT 2024","passed","Sun Dec 08 15:19:44 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","DeleteUserTest"
"","5","NegativeTest3()","","Sun Dec 08 15:24:05 GMT 2024","failed","Sun Dec 08 15:24:05 GMT 2024","","simple.NegativeTests","simple.NegativeTests","NegativeTest3"
"","3","Создание ISSUE для авторизованного пользователя","","Sun Dec 08 15:19:15 GMT 2024","passed","Sun Dec 08 15:19:16 GMT 2024","","allure.AllureLabelsTest","allure.AllureLabelsTest","staticLabelsTest"
"","0","NegativeTest1()","","Sun Dec 08 15:24:05 GMT 2024","skipped","Sun Dec 08 15:24:05 GMT 2024","","simple.SkippedTests","simple.SkippedTests","NegativeTest1"
"","9909","submitStudentRegistrationFormTest()","","Sun Dec 08 15:23:55 GMT 2024","failed","Sun Dec 08 15:24:05 GMT 2024","","jenkins.SubmitPracticeFormRemoteTest","jenkins.SubmitPracticeFormRemoteTest","submitStudentRegistrationFormTest"
"","2678","submitStudentRegistrationFormFillRequiredFieldsNegativeTest()","","Sun Dec 08 15:20:09 GMT 2024","passed","Sun Dec 08 15:20:12 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillRequiredFieldsNegativeTest"
"","5430","LoginTest()","","Sun Dec 08 15:20:42 GMT 2024","passed","Sun Dec 08 15:20:48 GMT 2024","","com.lenta.LoginTests","com.lenta.LoginTests","LoginTest"
"","6987","SelenideTest()","","Sun Dec 08 15:19:31 GMT 2024","passed","Sun Dec 08 15:19:38 GMT 2024","","allure.SelenideAllureTest","allure.SelenideAllureTest","SelenideTest"
"","6","Чтение из ZIP","","Sun Dec 08 15:23:45 GMT 2024","passed","Sun Dec 08 15:23:45 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readZip"
"","3266","fillAllField1Test()","","Sun Dec 08 15:20:18 GMT 2024","passed","Sun Dec 08 15:20:21 GMT 2024","","com.demoqa.TextBoxPageTests","com.demoqa.TextBoxPageTests","fillAllField1Test"
"","7378","Товар для взрослых найден через строку поиска Товар для взрослых VODKA найден через строку поиска","","Sun Dec 08 15:21:44 GMT 2024","passed","Sun Dec 08 15:21:52 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmpty"
"","8381","Товар найден через строку поиска и тег существует Товар кефир найден через строку поиска и тег Кисломолочные продукты существует","","Sun Dec 08 15:20:56 GMT 2024","passed","Sun Dec 08 15:21:04 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistDelimeter"
"","10639","Регистрация студента, все поля заполнены","","Sun Dec 08 15:19:58 GMT 2024","failed","Sun Dec 08 15:20:09 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillAllFieldsTest"
"","742","Загрузка файла","","Sun Dec 08 15:23:33 GMT 2024","broken","Sun Dec 08 15:23:33 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","uploadFile"
"","12461","Товар для взрослых найден через строку поиска и тег существует Товар для взрослых BEER найден через строку поиска и теги [Пиво, сидр, медовуха, Импортное пиво, Лицензионное пиво] существует","","Sun Dec 08 15:22:12 GMT 2024","failed","Sun Dec 08 15:22:25 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmptyTagsExist"
"","7392","lambdaStepsTest()","","Sun Dec 08 15:19:24 GMT 2024","passed","Sun Dec 08 15:19:31 GMT 2024","","allure.AllureStepsTest","allure.AllureStepsTest","lambdaStepsTest"
"","209","PutUpdateUserTest()","","Sun Dec 08 15:19:44 GMT 2024","passed","Sun Dec 08 15:19:44 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","PutUpdateUserTest"
"","14","Чтение из CSV","","Sun Dec 08 15:23:34 GMT 2024","passed","Sun Dec 08 15:23:34 GMT 2024","","files.WorkWithCSVTests","files.WorkWithCSVTests","readCsv"
"","0","NegativeTest1()","","Sun Dec 08 15:24:05 GMT 2024","passed","Sun Dec 08 15:24:05 GMT 2024","","simple.PositiveTests","simple.PositiveTests","NegativeTest1"
"","3552","Чтение из XLS","","Sun Dec 08 15:23:41 GMT 2024","passed","Sun Dec 08 15:23:45 GMT 2024","","files.WorkWithXLSTests","files.WorkWithXLSTests","readXlsx"
"","241","dragDropWithElementsTest()","","Sun Dec 08 15:23:55 GMT 2024","passed","Sun Dec 08 15:23:55 GMT 2024","","herokuapp.DragAndDropTests","herokuapp.DragAndDropTests","dragDropWithElementsTest"
"","2","Создание ISSUE для авторизованного пользователя","","Sun Dec 08 15:19:16 GMT 2024","passed","Sun Dec 08 15:19:16 GMT 2024","","allure.AllureLabelsTest","allure.AllureLabelsTest","dynamicLabelsTest"
"","1","EmptySystemPropertyTest()","","Sun Dec 08 15:24:05 GMT 2024","passed","Sun Dec 08 15:24:05 GMT 2024","","jenkins.SytestemPropertyTests","jenkins.SytestemPropertyTests","EmptySystemPropertyTest"
"","8206","Товар для взрослых найден через строку поиска Товар для взрослых BEER найден через строку поиска","","Sun Dec 08 15:21:52 GMT 2024","passed","Sun Dec 08 15:22:00 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmpty"
"","68","ComplexMinLogsTest()","","Sun Dec 08 15:19:44 GMT 2024","passed","Sun Dec 08 15:19:44 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","ComplexMinLogsTest"
"","8733","Товар найден через строку поиска и тег существует Товар молоко найден через строку поиска и тег Молоко и сливки существует","","Sun Dec 08 15:22:38 GMT 2024","passed","Sun Dec 08 15:22:47 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExist"
"","3059","Скачивание и проверка файла при наличии в кнопке href","","Sun Dec 08 15:23:30 GMT 2024","passed","Sun Dec 08 15:23:33 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","downloadAndCompareFileWithHref"
"","6952","Чтение из PDF","","Sun Dec 08 15:23:34 GMT 2024","passed","Sun Dec 08 15:23:41 GMT 2024","","files.WorkWithPdfTests","files.WorkWithPdfTests","readPdf"
"","83","ComplexIfFailLogsTest()","","Sun Dec 08 15:19:40 GMT 2024","passed","Sun Dec 08 15:19:40 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","ComplexIfFailLogsTest"
"","0","ChromeSystemPropertyTest()","","Sun Dec 08 15:24:05 GMT 2024","passed","Sun Dec 08 15:24:05 GMT 2024","","jenkins.SytestemPropertyTests","jenkins.SytestemPropertyTests","ChromeSystemPropertyTest"
"","14178","simpleTest()","","Sun Dec 08 15:19:01 GMT 2024","passed","Sun Dec 08 15:19:15 GMT 2024","","SimpleLentaTests","SimpleLentaTests","simpleTest"
"","6","В архиве есть pdf, xlsx, json","","Sun Dec 08 15:23:45 GMT 2024","passed","Sun Dec 08 15:23:45 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readZipAndAssert1"
"","3","NegativeTest1()","","Sun Dec 08 15:24:05 GMT 2024","failed","Sun Dec 08 15:24:05 GMT 2024","","simple.NegativeTests","simple.NegativeTests","NegativeTest1"
"","618","selenoidApiTest()","","Sun Dec 08 15:19:46 GMT 2024","passed","Sun Dec 08 15:19:46 GMT 2024","","api.selenide.ApiSelenideTest","api.selenide.ApiSelenideTest","selenoidApiTest"
"","69","FirstTest()","","Sun Dec 08 15:19:46 GMT 2024","passed","Sun Dec 08 15:19:46 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","FirstTest"
"","76","В архиве верный xlsx","","Sun Dec 08 15:23:45 GMT 2024","passed","Sun Dec 08 15:23:45 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readXlsxFromZip"
"","2571","findSelenidTest()","","Sun Dec 08 15:23:45 GMT 2024","passed","Sun Dec 08 15:23:48 GMT 2024","","github.FindSelenide","github.FindSelenide","findSelenidTest"
"","750","SchemaValidateTest()","","Sun Dec 08 15:19:43 GMT 2024","passed","Sun Dec 08 15:19:43 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","SchemaValidateTest"
"","10493","Товар найден через строку поиска и тег существует Товар молоко найден через строку поиска и тег Молоко и сливки существует","","Sun Dec 08 15:23:04 GMT 2024","passed","Sun Dec 08 15:23:14 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistCSVFile"
"","57","ComplexAllLogsTest()","","Sun Dec 08 15:19:41 GMT 2024","passed","Sun Dec 08 15:19:41 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","ComplexAllLogsTest"
"","12576","Товар для взрослых найден через строку поиска и тег существует Товар для взрослых WHISKY найден через строку поиска и теги [Виски, Напитки, Посуда для сервировки, Конфеты, Конфеты и подарочные наборы, Для тела, до -40% на посуду Platinum Choice, Товары для отдыха и дома] существует","","Sun Dec 08 15:22:00 GMT 2024","failed","Sun Dec 08 15:22:12 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmptyTagsExist"
"","0","NegativeTest2()","","Sun Dec 08 15:24:05 GMT 2024","skipped","Sun Dec 08 15:24:05 GMT 2024","","simple.SkippedTests","simple.SkippedTests","NegativeTest2"
"","8165","Товар найден через строку поиска и тег существует Товар сметана найден через строку поиска и тег Сметана существует","","Sun Dec 08 15:23:21 GMT 2024","passed","Sun Dec 08 15:23:30 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistCSVFile"
"","124","SwapiAssertNameTest()","","Sun Dec 08 15:19:44 GMT 2024","passed","Sun Dec 08 15:19:44 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","SwapiAssertNameTest"
"","7876","Товар для взрослых найден через строку поиска Товар для взрослых WHISKY найден через строку поиска","","Sun Dec 08 15:21:36 GMT 2024","passed","Sun Dec 08 15:21:44 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmpty"
"","1160","SwapiSpecTest()","","Sun Dec 08 15:19:39 GMT 2024","passed","Sun Dec 08 15:19:40 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","SwapiSpecTest"
"","20","Создание из класса JSON строки","","Sun Dec 08 15:23:34 GMT 2024","passed","Sun Dec 08 15:23:34 GMT 2024","","files.WorkJacksonTests","files.WorkJacksonTests","createJasonAsString"
"","82","GetHeadersTest()","","Sun Dec 08 15:19:44 GMT 2024","passed","Sun Dec 08 15:19:44 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","GetHeadersTest"
"","317","dragDropWithActionsTest()","","Sun Dec 08 15:23:55 GMT 2024","passed","Sun Dec 08 15:23:55 GMT 2024","","herokuapp.DragAndDropTests","herokuapp.DragAndDropTests","dragDropWithActionsTest"
"","111","GetQueryTest()","","Sun Dec 08 15:19:40 GMT 2024","passed","Sun Dec 08 15:19:40 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","GetQueryTest"
