"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8","Чтение из JSON","","Wed Nov 20 17:11:55 GMT 2024","passed","Wed Nov 20 17:11:55 GMT 2024","","files.WorkWithJsonTests","files.WorkWithJsonTests","readJSON"
"","12552","Товар для взрослых найден через строку поиска и тег существует Товар для взрослых WHISKY найден через строку поиска и теги [Виски, Напитки, Посуда для сервировки, Конфеты, Конфеты и подарочные наборы, Для тела, до -40% на посуду Platinum Choice, Товары для отдыха и дома] существует","","Wed Nov 20 17:10:26 GMT 2024","failed","Wed Nov 20 17:10:39 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmptyTagsExist"
"","6","Чтение из ZIP","","Wed Nov 20 17:12:04 GMT 2024","passed","Wed Nov 20 17:12:04 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readZip"
"","3962","fillAllField1Test()","","Wed Nov 20 17:08:35 GMT 2024","passed","Wed Nov 20 17:08:39 GMT 2024","","com.demoqa.TextBoxPageTests","com.demoqa.TextBoxPageTests","fillAllField1Test"
"","7532","Товар найден через строку поиска Товар сметана найден через строку поиска","","Wed Nov 20 17:09:50 GMT 2024","passed","Wed Nov 20 17:09:58 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","7948","Товар найден через строку поиска и тег существует Товар кефир найден через строку поиска и тег Кисломолочные продукты существует","","Wed Nov 20 17:11:35 GMT 2024","passed","Wed Nov 20 17:11:43 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistCSVFile"
"","762","Загрузка файла в input","","Wed Nov 20 17:11:54 GMT 2024","passed","Wed Nov 20 17:11:54 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","uploadFileToInput"
"","2611","submitStudentRegistrationFormFillRequiredFieldsNegativeTest()","","Wed Nov 20 17:08:25 GMT 2024","passed","Wed Nov 20 17:08:27 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillRequiredFieldsNegativeTest"
"","11916","Товар для взрослых найден через строку поиска и тег существует Товар для взрослых BEER найден через строку поиска и теги [Пиво, сидр, медовуха, Импортное пиво, Лицензионное пиво] существует","","Wed Nov 20 17:10:39 GMT 2024","failed","Wed Nov 20 17:10:51 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmptyTagsExist"
"","7305","SelenideTest()","","Wed Nov 20 17:07:56 GMT 2024","passed","Wed Nov 20 17:08:04 GMT 2024","","allure.SelenideAllureTest","allure.SelenideAllureTest","SelenideTest"
