"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7694","Товар найден через строку поиска и тег существует Товар сметана найден через строку поиска и тег Сметана существует","","Wed Nov 20 17:00:03 GMT 2024","passed","Wed Nov 20 17:00:11 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistCSVFile"
"","2576","submitStudentRegistrationFormFillRequiredFieldsNegativeTest()","","Wed Nov 20 16:56:42 GMT 2024","passed","Wed Nov 20 16:56:44 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillRequiredFieldsNegativeTest"
"","74","В архиве верный xlsx","","Wed Nov 20 17:00:25 GMT 2024","passed","Wed Nov 20 17:00:25 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readXlsxFromZip"
"","8449","Товар для взрослых найден через строку поиска Товар для взрослых WHISKY найден через строку поиска","","Wed Nov 20 16:58:17 GMT 2024","passed","Wed Nov 20 16:58:25 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmpty"
"","1","NegativeTest2()","","Wed Nov 20 17:00:44 GMT 2024","failed","Wed Nov 20 17:00:44 GMT 2024","","simple.NegativeTests","simple.NegativeTests","NegativeTest2"
"","7","Чтение из ZIP","","Wed Nov 20 17:00:25 GMT 2024","passed","Wed Nov 20 17:00:25 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readZip"
"","310","dragDropWithActionsTest()","","Wed Nov 20 17:00:34 GMT 2024","passed","Wed Nov 20 17:00:34 GMT 2024","","herokuapp.DragAndDropTests","herokuapp.DragAndDropTests","dragDropWithActionsTest"
"","10938","webAnnotatedStepsTest()","","Wed Nov 20 16:55:51 GMT 2024","passed","Wed Nov 20 16:56:02 GMT 2024","","allure.AllureStepsTest","allure.AllureStepsTest","webAnnotatedStepsTest"
"","7621","Товар найден через строку поиска Товар молоко найден через строку поиска","","Wed Nov 20 16:57:46 GMT 2024","passed","Wed Nov 20 16:57:54 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","11413","submitStudentRegistrationFormFillAllFieldsTest()","","Wed Nov 20 16:56:30 GMT 2024","failed","Wed Nov 20 16:56:41 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillAllFieldsTest"
"","0","NegativeTest1()","","Wed Nov 20 17:00:44 GMT 2024","skipped","Wed Nov 20 17:00:44 GMT 2024","","simple.SkippedTests","simple.SkippedTests","NegativeTest1"
"","17059","openCatalog()","","Wed Nov 20 16:56:54 GMT 2024","failed","Wed Nov 20 16:57:11 GMT 2024","","com.lenta.Catalog","com.lenta.Catalog","openCatalog"
"","665","Загрузка файла","","Wed Nov 20 17:00:13 GMT 2024","broken","Wed Nov 20 17:00:14 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","uploadFile"
"","131","В архиве верный pdf","","Wed Nov 20 17:00:25 GMT 2024","passed","Wed Nov 20 17:00:25 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readPdfFromZip"
"","9993","submitStudentRegistrationFormFillRequiredFieldsTest()","","Wed Nov 20 16:56:19 GMT 2024","failed","Wed Nov 20 16:56:29 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillRequiredFieldsTest"
"","5835","submitStudentRegistrationFormTest()","","Wed Nov 20 16:56:44 GMT 2024","passed","Wed Nov 20 16:56:50 GMT 2024","","com.demoqa.SubmitPracticeFormTest","com.demoqa.SubmitPracticeFormTest","submitStudentRegistrationFormTest"
"","6846","Товар для взрослых найден через строку поиска Товар для взрослых VODKA найден через строку поиска","","Wed Nov 20 16:58:25 GMT 2024","passed","Wed Nov 20 16:58:32 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmpty"
"","5957","Чтение из PDF","","Wed Nov 20 17:00:15 GMT 2024","passed","Wed Nov 20 17:00:21 GMT 2024","","files.WorkWithPdfTests","files.WorkWithPdfTests","readPdf"
"","8125","Товар найден через строку поиска и тег существует Товар молоко найден через строку поиска и тег Молоко и сливки существует","","Wed Nov 20 16:57:23 GMT 2024","passed","Wed Nov 20 16:57:31 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistDelimeter"
"","242","dragDropWithElementsTest()","","Wed Nov 20 17:00:34 GMT 2024","passed","Wed Nov 20 17:00:34 GMT 2024","","herokuapp.DragAndDropTests","herokuapp.DragAndDropTests","dragDropWithElementsTest"
"","9","В архиве есть pdf, xlsx, json","","Wed Nov 20 17:00:25 GMT 2024","passed","Wed Nov 20 17:00:25 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readZipAndAssert1"
"","7687","Товар для взрослых найден через строку поиска Товар для взрослых BEER найден через строку поиска","","Wed Nov 20 16:58:32 GMT 2024","passed","Wed Nov 20 16:58:40 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmpty"
"","12180","Товар для взрослых найден через строку поиска и тег существует Товар для взрослых VODKA найден через строку поиска и теги [Конфеты, Конфеты и подарочные наборы, Водка, настойки, Водка] существует","","Wed Nov 20 16:59:05 GMT 2024","failed","Wed Nov 20 16:59:17 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmptyTagsExist"
"","5415","LoginTest()","","Wed Nov 20 16:57:17 GMT 2024","passed","Wed Nov 20 16:57:23 GMT 2024","","com.lenta.LoginTests","com.lenta.LoginTests","LoginTest"
"","67","Чтение из CSV","","Wed Nov 20 17:00:15 GMT 2024","passed","Wed Nov 20 17:00:15 GMT 2024","","files.WorkWithCSVTests","files.WorkWithCSVTests","readCsv"
"","7266","Товар найден через строку поиска и тег существует Товар сметана найден через строку поиска и тег Сметана существует","","Wed Nov 20 16:57:39 GMT 2024","passed","Wed Nov 20 16:57:46 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistDelimeter"
"","0","NegativeTest3()","","Wed Nov 20 17:00:44 GMT 2024","skipped","Wed Nov 20 17:00:44 GMT 2024","","simple.SkippedTests","simple.SkippedTests","NegativeTest3"
"","2334","findSelenidTest()","","Wed Nov 20 17:00:25 GMT 2024","passed","Wed Nov 20 17:00:27 GMT 2024","","github.FindSelenide","github.FindSelenide","findSelenidTest"
"","203","Проверка JSON из класса","","Wed Nov 20 17:00:15 GMT 2024","passed","Wed Nov 20 17:00:15 GMT 2024","","files.WorkJacksonTests","files.WorkJacksonTests","createJacksonFromModel"
"","10502","Товар найден через строку поиска и тег существует Товар молоко найден через строку поиска и тег Молоко и сливки существует","","Wed Nov 20 16:59:17 GMT 2024","failed","Wed Nov 20 16:59:27 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExist"
"","7260","SelenideTest()","","Wed Nov 20 16:56:10 GMT 2024","passed","Wed Nov 20 16:56:17 GMT 2024","","allure.SelenideAllureTest","allure.SelenideAllureTest","SelenideTest"
"","25","Чтение из JSON","","Wed Nov 20 17:00:15 GMT 2024","passed","Wed Nov 20 17:00:15 GMT 2024","","files.WorkWithJsonTests","files.WorkWithJsonTests","readJSON"
"","11894","Товар для взрослых найден через строку поиска и тег существует Товар для взрослых BEER найден через строку поиска и теги [Пиво, сидр, медовуха, Импортное пиво, Лицензионное пиво] существует","","Wed Nov 20 16:58:53 GMT 2024","failed","Wed Nov 20 16:59:05 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmptyTagsExist"
"","2532","Скачивание и проверка файла при наличии в кнопке href","","Wed Nov 20 17:00:11 GMT 2024","passed","Wed Nov 20 17:00:13 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","downloadAndCompareFileWithHref"
"","7993","Товар найден через строку поиска и тег существует Товар кефир найден через строку поиска и тег Кисломолочные продукты существует","","Wed Nov 20 16:57:31 GMT 2024","passed","Wed Nov 20 16:57:39 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistDelimeter"
"","878","Загрузка файла в input","","Wed Nov 20 17:00:14 GMT 2024","passed","Wed Nov 20 17:00:15 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","uploadFileToInput"
"","1","В архиве верный CSV","","Wed Nov 20 17:00:25 GMT 2024","passed","Wed Nov 20 17:00:25 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readCsvFromZip"
"","0","NegativeTest3()","","Wed Nov 20 17:00:44 GMT 2024","failed","Wed Nov 20 17:00:44 GMT 2024","","simple.NegativeTests","simple.NegativeTests","NegativeTest3"
"","3","Создание ISSUE для авторизованного пользователя","","Wed Nov 20 16:55:51 GMT 2024","passed","Wed Nov 20 16:55:51 GMT 2024","","allure.AllureLabelsTest","allure.AllureLabelsTest","dynamicLabelsTest"
"","1","NegativeTest1()","","Wed Nov 20 17:00:44 GMT 2024","passed","Wed Nov 20 17:00:44 GMT 2024","","simple.PositiveTests","simple.PositiveTests","NegativeTest1"
"","7557","Товар найден через строку поиска и тег существует Товар кефир найден через строку поиска и тег Кисломолочные продукты существует","","Wed Nov 20 16:59:27 GMT 2024","passed","Wed Nov 20 16:59:35 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExist"
"","8296","Товар найден через строку поиска и тег существует Товар сметана найден через строку поиска и тег Сметана существует","","Wed Nov 20 16:59:35 GMT 2024","passed","Wed Nov 20 16:59:43 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExist"
