"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","NegativeTest1()","","Wed Nov 20 06:13:42 GMT 2024","skipped","Wed Nov 20 06:13:42 GMT 2024","","simple.SkippedTests","simple.SkippedTests","NegativeTest1"
"","398","dragDropWithElementsTest()","","Wed Nov 20 06:13:42 GMT 2024","passed","Wed Nov 20 06:13:42 GMT 2024","","herokuapp.DragAndDropTests","herokuapp.DragAndDropTests","dragDropWithElementsTest"
"","1","NegativeTest1()","","Wed Nov 20 06:13:42 GMT 2024","passed","Wed Nov 20 06:13:42 GMT 2024","","simple.PositiveTests","simple.PositiveTests","NegativeTest1"
"","321","dragDropWithActionsTest()","","Wed Nov 20 06:13:42 GMT 2024","passed","Wed Nov 20 06:13:42 GMT 2024","","herokuapp.DragAndDropTests","herokuapp.DragAndDropTests","dragDropWithActionsTest"
"","8280","Товар найден через строку поиска Товар молоко найден через строку поиска","","Wed Nov 20 06:10:47 GMT 2024","passed","Wed Nov 20 06:10:55 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","863","Загрузка файла в input","","Wed Nov 20 06:13:22 GMT 2024","passed","Wed Nov 20 06:13:23 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","uploadFileToInput"
"","5","Чтение из ZIP","","Wed Nov 20 06:13:32 GMT 2024","passed","Wed Nov 20 06:13:32 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readZip"
"","7354","Товар найден через строку поиска Товар кефир найден через строку поиска","","Wed Nov 20 06:10:55 GMT 2024","passed","Wed Nov 20 06:11:03 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","0","NegativeTest2()","","Wed Nov 20 06:13:42 GMT 2024","passed","Wed Nov 20 06:13:42 GMT 2024","","simple.PositiveTests","simple.PositiveTests","NegativeTest2"
"","53","В архиве верный xlsx","","Wed Nov 20 06:13:32 GMT 2024","passed","Wed Nov 20 06:13:32 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readXlsxFromZip"
"","26","Создание ISSUE для авторизованного пользователя","","Wed Nov 20 06:08:53 GMT 2024","passed","Wed Nov 20 06:08:53 GMT 2024","","allure.AllureLabelsTest","allure.AllureLabelsTest","staticLabelsTest"
"","2740","submitStudentRegistrationFormFillRequiredFieldsNegativeTest()","","Wed Nov 20 06:09:45 GMT 2024","passed","Wed Nov 20 06:09:48 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillRequiredFieldsNegativeTest"
"","11768","Товар для взрослых найден через строку поиска и тег существует Товар для взрослых VODKA найден через строку поиска и теги [Конфеты, Конфеты и подарочные наборы, Водка, настойки, Водка] существует","","Wed Nov 20 06:12:08 GMT 2024","failed","Wed Nov 20 06:12:20 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmptyTagsExist"
"","17","Чтение из JSON","","Wed Nov 20 06:13:24 GMT 2024","passed","Wed Nov 20 06:13:24 GMT 2024","","files.WorkWithJsonTests","files.WorkWithJsonTests","readJSON"
"","0","NegativeTest3()","","Wed Nov 20 06:13:42 GMT 2024","skipped","Wed Nov 20 06:13:42 GMT 2024","","simple.SkippedTests","simple.SkippedTests","NegativeTest3"
"","3","Создание ISSUE для авторизованного пользователя","","Wed Nov 20 06:08:53 GMT 2024","passed","Wed Nov 20 06:08:53 GMT 2024","","allure.AllureLabelsTest","allure.AllureLabelsTest","dynamicLabelsTest"
"","5939","submitStudentRegistrationFormTest()","","Wed Nov 20 06:09:48 GMT 2024","passed","Wed Nov 20 06:09:54 GMT 2024","","com.demoqa.SubmitPracticeFormTest","com.demoqa.SubmitPracticeFormTest","submitStudentRegistrationFormTest"
