"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6658","LoginTest()","","Wed Nov 20 15:44:41 GMT 2024","passed","Wed Nov 20 15:44:48 GMT 2024","","com.lenta.LoginTests","com.lenta.LoginTests","LoginTest"
"","12","Чтение из CSV","","Wed Nov 20 15:47:41 GMT 2024","passed","Wed Nov 20 15:47:41 GMT 2024","","files.WorkWithCSVTests","files.WorkWithCSVTests","readCsv"
"","2981","fillAllField1Test()","","Wed Nov 20 15:44:14 GMT 2024","passed","Wed Nov 20 15:44:16 GMT 2024","","com.demoqa.TextBoxPageTests","com.demoqa.TextBoxPageTests","fillAllField1Test"
"","682","Загрузка файла","","Wed Nov 20 15:47:39 GMT 2024","broken","Wed Nov 20 15:47:40 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","uploadFile"
"","1","NegativeTest3()","","Wed Nov 20 15:47:59 GMT 2024","failed","Wed Nov 20 15:47:59 GMT 2024","","simple.NegativeTests","simple.NegativeTests","NegativeTest3"
"","2681","Скачивание и проверка файла при наличии в кнопке href","","Wed Nov 20 15:47:36 GMT 2024","passed","Wed Nov 20 15:47:39 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","downloadAndCompareFileWithHref"
"","14407","Товар найден через строку поиска Товар кефир найден через строку поиска","","Wed Nov 20 15:45:19 GMT 2024","passed","Wed Nov 20 15:45:34 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","5658","submitStudentRegistrationFormFillRequiredFieldsTest()","","Wed Nov 20 15:43:46 GMT 2024","passed","Wed Nov 20 15:43:52 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillRequiredFieldsTest"
"","11050","webAnnotatedStepsTest()","","Wed Nov 20 15:43:18 GMT 2024","passed","Wed Nov 20 15:43:29 GMT 2024","","allure.AllureStepsTest","allure.AllureStepsTest","webAnnotatedStepsTest"
"","1","NegativeTest2()","","Wed Nov 20 15:47:59 GMT 2024","passed","Wed Nov 20 15:47:59 GMT 2024","","simple.PositiveTests","simple.PositiveTests","NegativeTest2"
"","2","Создание ISSUE для авторизованного пользователя","","Wed Nov 20 15:43:18 GMT 2024","passed","Wed Nov 20 15:43:18 GMT 2024","","allure.AllureLabelsTest","allure.AllureLabelsTest","dynamicLabelsTest"
"","877","Загрузка файла в input","","Wed Nov 20 15:47:40 GMT 2024","passed","Wed Nov 20 15:47:40 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","uploadFileToInput"
"","3596","Чтение из XLS","","Wed Nov 20 15:47:46 GMT 2024","passed","Wed Nov 20 15:47:50 GMT 2024","","files.WorkWithXLSTests","files.WorkWithXLSTests","readXlsx"
"","0","NegativeTest2()","","Wed Nov 20 15:47:59 GMT 2024","failed","Wed Nov 20 15:47:59 GMT 2024","","simple.NegativeTests","simple.NegativeTests","NegativeTest2"
"","10747","Товар найден через строку поиска Товар сметана найден через строку поиска","","Wed Nov 20 15:45:34 GMT 2024","failed","Wed Nov 20 15:45:44 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","7260","SelenideTest()","","Wed Nov 20 15:43:38 GMT 2024","passed","Wed Nov 20 15:43:45 GMT 2024","","allure.SelenideAllureTest","allure.SelenideAllureTest","SelenideTest"
"","7619","Товар найден через строку поиска и тег существует Товар сметана найден через строку поиска и тег Сметана существует","","Wed Nov 20 15:47:29 GMT 2024","passed","Wed Nov 20 15:47:36 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistCSVFile"
"","2644","submitStudentRegistrationFormFillRequiredFieldsNegativeTest()","","Wed Nov 20 15:44:04 GMT 2024","passed","Wed Nov 20 15:44:07 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillRequiredFieldsNegativeTest"
"","10195","Товар для взрослых найден через строку поиска Товар для взрослых WHISKY найден через строку поиска","","Wed Nov 20 15:45:44 GMT 2024","failed","Wed Nov 20 15:45:55 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmpty"
"","11669","Товар для взрослых найден через строку поиска и тег существует Товар для взрослых VODKA найден через строку поиска и теги [Конфеты, Конфеты и подарочные наборы, Водка, настойки, Водка] существует","","Wed Nov 20 15:46:35 GMT 2024","failed","Wed Nov 20 15:46:47 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmptyTagsExist"
"","17738","openCatalog()","","Wed Nov 20 15:44:16 GMT 2024","failed","Wed Nov 20 15:44:34 GMT 2024","","com.lenta.Catalog","com.lenta.Catalog","openCatalog"
"","5","Проверка JSON из файла","","Wed Nov 20 15:47:41 GMT 2024","passed","Wed Nov 20 15:47:41 GMT 2024","","files.WorkJacksonTests","files.WorkJacksonTests","createJacksonFromFile"
"","7827","Товар найден через строку поиска и тег существует Товар кефир найден через строку поиска и тег Кисломолочные продукты существует","","Wed Nov 20 15:46:57 GMT 2024","passed","Wed Nov 20 15:47:05 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExist"
"","0","NegativeTest1()","","Wed Nov 20 15:47:59 GMT 2024","passed","Wed Nov 20 15:47:59 GMT 2024","","simple.PositiveTests","simple.PositiveTests","NegativeTest1"
"","7816","Товар для взрослых найден через строку поиска Товар для взрослых VODKA найден через строку поиска","","Wed Nov 20 15:45:55 GMT 2024","passed","Wed Nov 20 15:46:02 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmpty"
