"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8115","Товар найден через строку поиска и тег существует Товар кефир найден через строку поиска и тег Кисломолочные продукты существует","","Mon Dec 09 20:25:52 GMT 2024","passed","Mon Dec 09 20:26:00 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistCSVFile"
"","0","NegativeTest3()","","Mon Dec 09 20:28:06 GMT 2024","skipped","Mon Dec 09 20:28:06 GMT 2024","","simple.SkippedTests","simple.SkippedTests","NegativeTest3"
"","7305","Товар для взрослых найден через строку поиска Товар для взрослых VODKA найден через строку поиска","","Mon Dec 09 20:24:23 GMT 2024","passed","Mon Dec 09 20:24:31 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmpty"
"","9401","submitStudentRegistrationFormFillRequiredFieldsTest()","","Mon Dec 09 20:22:25 GMT 2024","failed","Mon Dec 09 20:22:34 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillRequiredFieldsTest"
"","80","complexAllLogsTest()","","Mon Dec 09 20:22:19 GMT 2024","passed","Mon Dec 09 20:22:19 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","complexAllLogsTest"
"","59","В архиве верный xlsx","","Mon Dec 09 20:27:51 GMT 2024","passed","Mon Dec 09 20:27:51 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readXlsxFromZip"
"","83","firstTest()","","Mon Dec 09 20:22:19 GMT 2024","passed","Mon Dec 09 20:22:19 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","firstTest"
"","7256","lambdaStepsTest()","","Mon Dec 09 20:22:01 GMT 2024","passed","Mon Dec 09 20:22:09 GMT 2024","","allure.AllureStepsTest","allure.AllureStepsTest","lambdaStepsTest"
"","8225","Товар найден через строку поиска Товар молоко найден через строку поиска","","Mon Dec 09 20:23:51 GMT 2024","passed","Mon Dec 09 20:23:59 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","212","putUpdateUserTest()","","Mon Dec 09 20:22:19 GMT 2024","passed","Mon Dec 09 20:22:19 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","putUpdateUserTest"
"","8327","Товар найден через строку поиска и тег существует Товар молоко найден через строку поиска и тег Молоко и сливки существует","","Mon Dec 09 20:25:43 GMT 2024","passed","Mon Dec 09 20:25:52 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistCSVFile"
"","9915","Товар найден через строку поиска и тег существует Товар сметана найден через строку поиска и тег Сметана существует","","Mon Dec 09 20:23:41 GMT 2024","failed","Mon Dec 09 20:23:51 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistDelimeter"
"","84","В архиве верный pdf","","Mon Dec 09 20:27:51 GMT 2024","passed","Mon Dec 09 20:27:51 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readPdfFromZip"
"","2","ChromeSystemPropertyTest()","","Mon Dec 09 20:28:06 GMT 2024","passed","Mon Dec 09 20:28:06 GMT 2024","","jenkins.SytestemPropertyTests","jenkins.SytestemPropertyTests","ChromeSystemPropertyTest"
"","262","swapiSpecTest()","","Mon Dec 09 20:22:19 GMT 2024","passed","Mon Dec 09 20:22:19 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","swapiSpecTest"
"","8023","Товар найден через строку поиска Товар сметана найден через строку поиска","","Mon Dec 09 20:24:07 GMT 2024","passed","Mon Dec 09 20:24:15 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","8601","Товар найден через строку поиска и тег существует Товар сметана найден через строку поиска и тег Сметана существует","","Mon Dec 09 20:25:35 GMT 2024","passed","Mon Dec 09 20:25:43 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExist"
"","199","dragDropWithElementsTest()","","Mon Dec 09 20:28:01 GMT 2024","passed","Mon Dec 09 20:28:01 GMT 2024","","herokuapp.DragAndDropTests","herokuapp.DragAndDropTests","dragDropWithElementsTest"
"","4200","simpleTest()","","Mon Dec 09 20:21:48 GMT 2024","passed","Mon Dec 09 20:21:53 GMT 2024","","SimpleLentaTests","SimpleLentaTests","simpleTest"
"","3400","fillAllField1Test()","","Mon Dec 09 20:22:53 GMT 2024","passed","Mon Dec 09 20:22:57 GMT 2024","","com.demoqa.TextBoxPageTests","com.demoqa.TextBoxPageTests","fillAllField1Test"
"","6651","SelenideTest()","","Mon Dec 09 20:22:09 GMT 2024","passed","Mon Dec 09 20:22:15 GMT 2024","","allure.SelenideAllureTest","allure.SelenideAllureTest","SelenideTest"
"","13177","openCatalog()","","Mon Dec 09 20:22:57 GMT 2024","failed","Mon Dec 09 20:23:10 GMT 2024","","com.lenta.Catalog","com.lenta.Catalog","openCatalog"
"","0","NegativeTest2()","","Mon Dec 09 20:28:06 GMT 2024","passed","Mon Dec 09 20:28:06 GMT 2024","","simple.PositiveTests","simple.PositiveTests","NegativeTest2"
"","1082","complexMinLogsTest()","","Mon Dec 09 20:22:16 GMT 2024","passed","Mon Dec 09 20:22:17 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","complexMinLogsTest"
"","6712","LoginTest()","","Mon Dec 09 20:23:10 GMT 2024","passed","Mon Dec 09 20:23:17 GMT 2024","","com.lenta.LoginPageTests","com.lenta.LoginPageTests","LoginTest"
"","8147","Товар найден через строку поиска и тег существует Товар кефир найден через строку поиска и тег Кисломолочные продукты существует","","Mon Dec 09 20:23:33 GMT 2024","passed","Mon Dec 09 20:23:41 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistDelimeter"
"","7560","Регистрация студента, все поля заполнены","","Mon Dec 09 20:22:35 GMT 2024","passed","Mon Dec 09 20:22:43 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillAllFieldsTest"
"","3566","Чтение из XLS","","Mon Dec 09 20:27:47 GMT 2024","passed","Mon Dec 09 20:27:51 GMT 2024","","files.WorkWithXLSTests","files.WorkWithXLSTests","readXlsx"
"","8188","Товар для взрослых найден через строку поиска Товар для взрослых WHISKY найден через строку поиска","","Mon Dec 09 20:24:15 GMT 2024","passed","Mon Dec 09 20:24:23 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmpty"
"","91","complexIfFailLogsTest()","","Mon Dec 09 20:22:19 GMT 2024","passed","Mon Dec 09 20:22:19 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","complexIfFailLogsTest"
"","68","getHeadersTest()","","Mon Dec 09 20:22:19 GMT 2024","passed","Mon Dec 09 20:22:19 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","getHeadersTest"
"","892","swapiAssertNameTest()","","Mon Dec 09 20:22:18 GMT 2024","passed","Mon Dec 09 20:22:19 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","swapiAssertNameTest"
"","12","Чтение из CSV","","Mon Dec 09 20:27:42 GMT 2024","passed","Mon Dec 09 20:27:42 GMT 2024","","files.WorkWithCSVTests","files.WorkWithCSVTests","readCsv"
"","57","getCookiesTest()","","Mon Dec 09 20:22:22 GMT 2024","passed","Mon Dec 09 20:22:22 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","getCookiesTest"
