"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2630","submitStudentRegistrationFormFillRequiredFieldsNegativeTest()","","Mon Dec 09 20:17:18 GMT 2024","passed","Mon Dec 09 20:17:21 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillRequiredFieldsNegativeTest"
"","2","Создание ISSUE для авторизованного пользователя","","Mon Dec 09 20:16:28 GMT 2024","passed","Mon Dec 09 20:16:28 GMT 2024","","allure.AllureLabelsTest","allure.AllureLabelsTest","staticLabelsTest"
"","4","Чтение из ZIP","","Mon Dec 09 20:20:59 GMT 2024","passed","Mon Dec 09 20:20:59 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readZip"
"","8251","Товар найден через строку поиска Товар сметана найден через строку поиска","","Mon Dec 09 20:18:41 GMT 2024","passed","Mon Dec 09 20:18:49 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","1","В архиве верный CSV","","Mon Dec 09 20:20:59 GMT 2024","passed","Mon Dec 09 20:20:59 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readCsvFromZip"
"","5523","LoginTest()","","Mon Dec 09 20:17:50 GMT 2024","passed","Mon Dec 09 20:17:56 GMT 2024","","com.lenta.LoginTests","com.lenta.LoginTests","LoginTest"
"","305","dragDropWithActionsTest()","","Mon Dec 09 20:21:08 GMT 2024","passed","Mon Dec 09 20:21:09 GMT 2024","","herokuapp.DragAndDropTests","herokuapp.DragAndDropTests","dragDropWithActionsTest"
"","263","postCreateUserTest()","","Mon Dec 09 20:16:53 GMT 2024","passed","Mon Dec 09 20:16:53 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","postCreateUserTest"
"","255","swapiSpecTest()","","Mon Dec 09 20:16:55 GMT 2024","passed","Mon Dec 09 20:16:55 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","swapiSpecTest"
"","12545","Товар для взрослых найден через строку поиска и тег существует Товар для взрослых VODKA найден через строку поиска и теги [Конфеты, Конфеты и подарочные наборы, Водка, настойки, Водка] существует","","Mon Dec 09 20:19:41 GMT 2024","failed","Mon Dec 09 20:19:54 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmptyTagsExist"
"","5036","submitStudentRegistrationFormTest()","","Mon Dec 09 20:21:09 GMT 2024","passed","Mon Dec 09 20:21:14 GMT 2024","","jenkins.SubmitPracticeFormRemoteTest","jenkins.SubmitPracticeFormRemoteTest","submitStudentRegistrationFormTest"
"","9009","Товар найден через строку поиска и тег существует Товар сметана найден через строку поиска и тег Сметана существует","","Mon Dec 09 20:18:15 GMT 2024","passed","Mon Dec 09 20:18:24 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistDelimeter"
"","4685","Чтение из PDF","","Mon Dec 09 20:20:50 GMT 2024","passed","Mon Dec 09 20:20:55 GMT 2024","","files.WorkWithPdfTests","files.WorkWithPdfTests","readPdf"
"","13533","openCatalog()","","Mon Dec 09 20:17:30 GMT 2024","failed","Mon Dec 09 20:17:44 GMT 2024","","com.lenta.Catalog","com.lenta.Catalog","openCatalog"
"","85","getHeadersTest()","","Mon Dec 09 20:16:54 GMT 2024","passed","Mon Dec 09 20:16:55 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","getHeadersTest"
"","58","complexAllLogsTest()","","Mon Dec 09 20:16:55 GMT 2024","passed","Mon Dec 09 20:16:55 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","complexAllLogsTest"
"","894","swapiAssertNameTest()","","Mon Dec 09 20:16:53 GMT 2024","passed","Mon Dec 09 20:16:54 GMT 2024","","api.reqres.ReqresApiTest","api.reqres.ReqresApiTest","swapiAssertNameTest"
"","3700","Чтение из XLS","","Mon Dec 09 20:20:55 GMT 2024","passed","Mon Dec 09 20:20:58 GMT 2024","","files.WorkWithXLSTests","files.WorkWithXLSTests","readXlsx"
"","1","NegativeTest1()","","Mon Dec 09 20:21:14 GMT 2024","failed","Mon Dec 09 20:21:14 GMT 2024","","simple.NegativeTests","simple.NegativeTests","NegativeTest1"
"","2671","Скачивание и проверка файла при наличии в кнопке href","","Mon Dec 09 20:20:45 GMT 2024","passed","Mon Dec 09 20:20:48 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","downloadAndCompareFileWithHref"
