"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11019","Issue c номером 92 существует в eroshenkoam/allure-example","","Sat Nov 16 18:15:10 GMT 2024","passed","Sat Nov 16 18:15:21 GMT 2024","","allure.AllureLambdaStepsTest","allure.AllureLambdaStepsTest","issueShouldExistLambdaTest"
"","2","Создание ISSUE для авторизованного пользователя","","Sat Nov 16 18:15:10 GMT 2024","passed","Sat Nov 16 18:15:10 GMT 2024","","allure.AllureLabelsTest","allure.AllureLabelsTest","dynamicLabelsTest"
"","7427","Issue c номером 92 существует в eroshenkoam/allure-example","","Sat Nov 16 18:15:29 GMT 2024","passed","Sat Nov 16 18:15:36 GMT 2024","","allure.SelenideAllureListenerTest","allure.SelenideAllureListenerTest","issueShouldExistListenerTest"
"","22","Issue c номером 92 существует в eroshenkoam/allure-example","","Sat Nov 16 18:15:10 GMT 2024","passed","Sat Nov 16 18:15:10 GMT 2024","","allure.AllureLabelsTest","allure.AllureLabelsTest","staticLabelsTest"
"","7716","Issue c номером 92 существует в eroshenkoam/allure-example","","Sat Nov 16 18:15:21 GMT 2024","passed","Sat Nov 16 18:15:29 GMT 2024","","allure.AllureWebStepsTest","allure.AllureWebStepsTest","issueShouldExistAnnotatedStepTest"
