"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10937","webAnnotatedStepsTest()","","Sat Nov 16 17:06:16 GMT 2024","passed","Sat Nov 16 17:06:27 GMT 2024","","allure.AllureStepsTest","allure.AllureStepsTest","webAnnotatedStepsTest"
"","23","Создание ISSUE для авторизованного пользователя","","Sat Nov 16 17:06:16 GMT 2024","passed","Sat Nov 16 17:06:16 GMT 2024","","allure.AllureLabelsTest","allure.AllureLabelsTest","staticLabelsTest"
"","8153","lambdaStepsTest()","","Sat Nov 16 17:06:27 GMT 2024","passed","Sat Nov 16 17:06:35 GMT 2024","","allure.AllureStepsTest","allure.AllureStepsTest","lambdaStepsTest"
"","1","Создание ISSUE для авторизованного пользователя","","Sat Nov 16 17:06:16 GMT 2024","passed","Sat Nov 16 17:06:16 GMT 2024","","allure.AllureLabelsTest","allure.AllureLabelsTest","dynamicLabelsTest"
"","7449","SelenideTest()","","Sat Nov 16 17:06:35 GMT 2024","passed","Sat Nov 16 17:06:42 GMT 2024","","allure.SelenideAllureTest","allure.SelenideAllureTest","SelenideTest"
