"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3466","fillAllField1Test()","","Tue Nov 26 05:46:10 GMT 2024","passed","Tue Nov 26 05:46:13 GMT 2024","","com.demoqa.TextBoxPageTests","com.demoqa.TextBoxPageTests","fillAllField1Test"
"","1","NegativeTest3()","","Tue Nov 26 05:49:58 GMT 2024","passed","Tue Nov 26 05:49:58 GMT 2024","","simple.PositiveTests","simple.PositiveTests","NegativeTest3"
"","5986","Чтение из PDF","","Tue Nov 26 05:49:33 GMT 2024","passed","Tue Nov 26 05:49:39 GMT 2024","","files.WorkWithPdfTests","files.WorkWithPdfTests","readPdf"
"","0","NegativeTest1()","","Tue Nov 26 05:49:58 GMT 2024","skipped","Tue Nov 26 05:49:58 GMT 2024","","simple.SkippedTests","simple.SkippedTests","NegativeTest1"
"","4","Создание ISSUE для авторизованного пользователя","","Tue Nov 26 05:45:09 GMT 2024","passed","Tue Nov 26 05:45:09 GMT 2024","","allure.AllureLabelsTest","allure.AllureLabelsTest","staticLabelsTest"
"","8202","Товар найден через строку поиска Товар сметана найден через строку поиска","","Tue Nov 26 05:47:23 GMT 2024","passed","Tue Nov 26 05:47:32 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","10","Чтение из JSON","","Tue Nov 26 05:49:33 GMT 2024","passed","Tue Nov 26 05:49:33 GMT 2024","","files.WorkWithJsonTests","files.WorkWithJsonTests","improveReadJSON"
"","0","NegativeTest2()","","Tue Nov 26 05:49:58 GMT 2024","passed","Tue Nov 26 05:49:58 GMT 2024","","simple.PositiveTests","simple.PositiveTests","NegativeTest2"
"","2879","submitStudentRegistrationFormFillRequiredFieldsNegativeTest()","","Tue Nov 26 05:46:00 GMT 2024","passed","Tue Nov 26 05:46:03 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillRequiredFieldsNegativeTest"
"","13589","Товар для взрослых найден через строку поиска и тег существует Товар для взрослых WHISKY найден через строку поиска и теги [Виски, Напитки, Посуда для сервировки, Конфеты, Конфеты и подарочные наборы, Для тела, до -40% на посуду Platinum Choice, Товары для отдыха и дома] существует","","Tue Nov 26 05:47:56 GMT 2024","failed","Tue Nov 26 05:48:10 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmptyTagsExist"
"","2","NegativeTest3()","","Tue Nov 26 05:49:58 GMT 2024","failed","Tue Nov 26 05:49:58 GMT 2024","","simple.NegativeTests","simple.NegativeTests","NegativeTest3"
"","95","Проверка JSON из класса","","Tue Nov 26 05:49:32 GMT 2024","passed","Tue Nov 26 05:49:33 GMT 2024","","files.WorkJacksonTests","files.WorkJacksonTests","createJacksonFromModel"
"","1","EmptySystemPropertyTest()","","Tue Nov 26 05:49:58 GMT 2024","passed","Tue Nov 26 05:49:58 GMT 2024","","jenkins.SytestemPropertyTests","jenkins.SytestemPropertyTests","EmptySystemPropertyTest"
"","11867","submitStudentRegistrationFormFillRequiredFieldsTest()","","Tue Nov 26 05:45:36 GMT 2024","failed","Tue Nov 26 05:45:48 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillRequiredFieldsTest"
"","8020","Товар найден через строку поиска и тег существует Товар молоко найден через строку поиска и тег Молоко и сливки существует","","Tue Nov 26 05:49:04 GMT 2024","passed","Tue Nov 26 05:49:12 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistCSVFile"
"","10631","Регистрация студента, все поля заполнены","","Tue Nov 26 05:45:49 GMT 2024","failed","Tue Nov 26 05:45:59 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillAllFieldsTest"
"","8552","Товар найден через строку поиска и тег существует Товар кефир найден через строку поиска и тег Кисломолочные продукты существует","","Tue Nov 26 05:46:47 GMT 2024","passed","Tue Nov 26 05:46:56 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExistDelimeter"
"","8788","Товар найден через строку поиска и тег существует Товар кефир найден через строку поиска и тег Кисломолочные продукты существует","","Tue Nov 26 05:48:46 GMT 2024","passed","Tue Nov 26 05:48:55 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmptyTagExist"
"","7456","SelenideTest()","","Tue Nov 26 05:45:27 GMT 2024","passed","Tue Nov 26 05:45:34 GMT 2024","","allure.SelenideAllureTest","allure.SelenideAllureTest","SelenideTest"
"","0","NegativeTest2()","","Tue Nov 26 05:49:58 GMT 2024","skipped","Tue Nov 26 05:49:58 GMT 2024","","simple.SkippedTests","simple.SkippedTests","NegativeTest2"
"","10748","Товар найден через строку поиска Товар молоко найден через строку поиска","","Tue Nov 26 05:47:04 GMT 2024","failed","Tue Nov 26 05:47:15 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","searchResultShouldNotBeEmpty"
"","17","Чтение из ZIP","","Tue Nov 26 05:49:43 GMT 2024","passed","Tue Nov 26 05:49:43 GMT 2024","","files.WorkWithZipTests","files.WorkWithZipTests","readZip"
"","5095","submitStudentRegistrationFormTest()","","Tue Nov 26 05:49:53 GMT 2024","passed","Tue Nov 26 05:49:58 GMT 2024","","jenkins.SubmitPracticeFormRemoteTest","jenkins.SubmitPracticeFormRemoteTest","submitStudentRegistrationFormTest"
"","13427","Товар для взрослых найден через строку поиска и тег существует Товар для взрослых BEER найден через строку поиска и теги [Пиво, сидр, медовуха, Импортное пиво, Лицензионное пиво] существует","","Tue Nov 26 05:48:10 GMT 2024","failed","Tue Nov 26 05:48:23 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmptyTagsExist"
"","12929","Товар для взрослых найден через строку поиска и тег существует Товар для взрослых VODKA найден через строку поиска и теги [Конфеты, Конфеты и подарочные наборы, Водка, настойки, Водка] существует","","Tue Nov 26 05:48:23 GMT 2024","failed","Tue Nov 26 05:48:36 GMT 2024","","com.lenta.ProductSearchTests","com.lenta.ProductSearchTests","adultSearchResultShouldNotBeEmptyTagsExist"
"","744","Загрузка файла","","Tue Nov 26 05:49:31 GMT 2024","broken","Tue Nov 26 05:49:31 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","uploadFile"
"","883","Загрузка файла в input","","Tue Nov 26 05:49:31 GMT 2024","passed","Tue Nov 26 05:49:32 GMT 2024","","files.DownloadUploadFilesTests","files.DownloadUploadFilesTests","uploadFileToInput"
"","13212","openCatalog()","","Tue Nov 26 05:46:13 GMT 2024","failed","Tue Nov 26 05:46:26 GMT 2024","","com.lenta.Catalog","com.lenta.Catalog","openCatalog"
"","1","NegativeTest1()","","Tue Nov 26 05:49:58 GMT 2024","passed","Tue Nov 26 05:49:58 GMT 2024","","simple.PositiveTests","simple.PositiveTests","NegativeTest1"
